"","GEOID","NAME","total_population_raceE","total_population_raceM","median_household_incomeE","median_household_incomeM","total_population_white_aloneE","total_population_white_aloneM","median_household_income_white_aloneE","median_household_income_white_aloneM","total_population_hispanicOrLatinoE","total_population_hispanicOrLatinoM","median_household_income_hispanicOrLatinoE","median_household_income_hispanicOrLatinoM","total_population_black_aloneE","total_population_black_aloneM","median_household_income_black_aloneE","median_household_income_black_aloneM","total_population_americanIndianAlaskaNative_aloneE","total_population_americanIndianAlaskaNative_aloneM","median_household_income_americanIndianAlaskaNative_aloneE","median_household_income_americanIndianAlaskaNative_aloneM","total_population_asian_aloneE","total_population_asian_aloneM","median_household_income_asian_aloneE","median_household_income_asian_aloneM","total_population_nativeHawaiianAndOtherPacificIslander_aloneE","total_population_nativeHawaiianAndOtherPacificIslander_aloneM","median_household_income_nativeHawaiianAndOtherPacificIslander_aloneE","median_household_income_nativeHawaiianAndOtherPacificIslander_aloneM","total_population_someOtherRace_aloneE","total_population_someOtherRace_aloneM","median_household_income_someOtherRace_aloneE","median_household_income_someOtherRace_aloneM","total_population_twoOrMoreRacesE","total_population_twoOrMoreRacesM","median_household_income_twoOrMoreRacesE","median_household_income_twoOrMoreRacesM","total_population_educationE","total_population_educationM","total_lessThan9thGradeE","total_lessThan9thGradeM","total_9thTo12thGradeNoDiplomaE","total_9thTo12thGradeNoDiplomaM","less_than_hs_white_maleE","less_than_hs_white_maleM","less_than_hs_white_femaleE","less_than_hs_white_femaleM","less_than_hs_black_maleE","less_than_hs_black_maleM","less_than_hs_black_femaleE","less_than_hs_black_femaleM","less_than_hs_americanIndianAlaskaNative_maleE","less_than_hs_americanIndianAlaskaNative_maleM","less_than_hs_americanIndianAlaskaNative_femaleE","less_than_hs_americanIndianAlaskaNative_femaleM","less_than_hs_asian_maleE","less_than_hs_asian_maleM","less_than_hs_asian_femaleE","less_than_hs_asian_femaleM","less_than_hs_nativeHawaiianAndOtherPacificIslander_maleE","less_than_hs_nativeHawaiianAndOtherPacificIslander_maleM","less_than_hs_nativeHawaiianAndOtherPacificIslander_femaleE","less_than_hs_nativeHawaiianAndOtherPacificIslander_femaleM","less_than_hs_someOtherRace_maleE","less_than_hs_someOtherRace_maleM","less_than_hs_someOtherRace_femaleE","less_than_hs_someOtherRace_femaleM","less_than_hs_twoOrMoreRaces_maleE","less_than_hs_twoOrMoreRaces_maleM","less_than_hs_twoOrMoreRaces_femaleE","less_than_hs_twoOrMoreRaces_femaleM","less_than_hs_whiteAloneNotHispanicOrLatino_maleE","less_than_hs_whiteAloneNotHispanicOrLatino_maleM","less_than_hs_whiteAloneNotHispanicOrLatino_femaleE","less_than_hs_whiteAloneNotHispanicOrLatino_femaleM","less_than_hs_hispanicOrLatino_maleE","less_than_hs_hispanicOrLatino_maleM","less_than_hs_hispanicOrLatino_femaleE","less_than_hs_hispanicOrLatino_femaleM","total_highSchoolGraduateE","total_highSchoolGraduateM","hsGrad_white_maleE","hsGrad_white_maleM","hsGrad_white_femaleE","hsGrad_white_femaleM","hsGrad_black_maleE","hsGrad_black_maleM","hsGrad_black_femaleE","hsGrad_black_femaleM","hsGrad_americanIndianAlaskaNative_maleE","hsGrad_americanIndianAlaskaNative_maleM","hsGrad_americanIndianAlaskaNative_femaleE","hsGrad_americanIndianAlaskaNative_femaleM","hsGrad_asian_maleE","hsGrad_asian_maleM","hsGrad_asian_femaleE","hsGrad_asian_femaleM","hsGrad_nativeHawaiianAndOtherPacificIslander_maleE","hsGrad_nativeHawaiianAndOtherPacificIslander_maleM","hsGrad_nativeHawaiianAndOtherPacificIslander_femaleE","hsGrad_nativeHawaiianAndOtherPacificIslander_femaleM","hsGrad_someOtherRace_maleE","hsGrad_someOtherRace_maleM","hsGrad_someOtherRace_femaleE","hsGrad_someOtherRace_femaleM","hsGrad_twoOrMoreRaces_maleE","hsGrad_twoOrMoreRaces_maleM","hsGrad_twoOrMoreRaces_femaleE","hsGrad_twoOrMoreRaces_femaleM","hsGrad_whiteAloneNotHispanicOrLatino_maleE","hsGrad_whiteAloneNotHispanicOrLatino_maleM","hsGrad_whiteAloneNotHispanicOrLatino_femaleE","hsGrad_whiteAloneNotHispanicOrLatino_femaleM","hsGrad_hispanicOrLatino_maleE","hsGrad_hispanicOrLatino_maleM","hsGrad_hispanicOrLatino_femaleE","hsGrad_hispanicOrLatino_femaleM","total_someCollegeNoDegreeE","total_someCollegeNoDegreeM","total_associatesDegreeE","total_associatesDegreeM","someCollegeOrAssociatesDegree_white_maleE","someCollegeOrAssociatesDegree_white_maleM","someCollegeOrAssociatesDegree_white_femaleE","someCollegeOrAssociatesDegree_white_femaleM","someCollegeOrAssociatesDegree_black_maleE","someCollegeOrAssociatesDegree_black_maleM","someCollegeOrAssociatesDegree_black_femaleE","someCollegeOrAssociatesDegree_black_femaleM","someCollegeOrAssociatesDegree_americanIndianAlaskaNative_maleE","someCollegeOrAssociatesDegree_americanIndianAlaskaNative_maleM","someCollegeOrAssociatesDegree_americanIndianAlaskaNative_femaleE","someCollegeOrAssociatesDegree_americanIndianAlaskaNative_femaleM","someCollegeOrAssociatesDegree_asian_maleE","someCollegeOrAssociatesDegree_asian_maleM","someCollegeOrAssociatesDegree_asian_femaleE","someCollegeOrAssociatesDegree_asian_femaleM","someCollegeOrAssociatesDegree_nativeHawaiianAndOtherPacificIslander_maleE","someCollegeOrAssociatesDegree_nativeHawaiianAndOtherPacificIslander_maleM","someCollegeOrAssociatesDegree_nativeHawaiianAndOtherPacificIslander_femaleE","someCollegeOrAssociatesDegree_nativeHawaiianAndOtherPacificIslander_femaleM","someCollegeOrAssociatesDegree_someOtherRace_maleE","someCollegeOrAssociatesDegree_someOtherRace_maleM","someCollegeOrAssociatesDegree_someOtherRace_femaleE","someCollegeOrAssociatesDegree_someOtherRace_femaleM","someCollegeOrAssociatesDegree_twoOrMoreRaces_maleE","someCollegeOrAssociatesDegree_twoOrMoreRaces_maleM","someCollegeOrAssociatesDegree_twoOrMoreRaces_femaleE","someCollegeOrAssociatesDegree_twoOrMoreRaces_femaleM","someCollegeOrAssociatesDegree_whiteAloneNotHispanicOrLatino_maleE","someCollegeOrAssociatesDegree_whiteAloneNotHispanicOrLatino_maleM","someCollegeOrAssociatesDegree_whiteAloneNotHispanicOrLatino_femaleE","someCollegeOrAssociatesDegree_whiteAloneNotHispanicOrLatino_femaleM","someCollegeOrAssociatesDegree_hispanicOrLatino_maleE","someCollegeOrAssociatesDegree_hispanicOrLatino_maleM","someCollegeOrAssociatesDegree_hispanicOrLatino_femaleE","someCollegeOrAssociatesDegree_hispanicOrLatino_femaleM","total_bachelorsDegreeE","total_bachelorsDegreeM","total_graduateOrProfessionalDegreeE","total_graduateOrProfessionalDegreeM","bachelorsDegreeOrHigher_white_maleE","bachelorsDegreeOrHigher_white_maleM","bachelorsDegreeOrHigher_white_femaleE","bachelorsDegreeOrHigher_white_femaleM","bachelorsDegreeOrHigher_black_maleE","bachelorsDegreeOrHigher_black_maleM","bachelorsDegreeOrHigher_black_femaleE","bachelorsDegreeOrHigher_black_femaleM","bachelorsDegreeOrHigher_americanIndianAlaskaNative_maleE","bachelorsDegreeOrHigher_americanIndianAlaskaNative_maleM","bachelorsDegreeOrHigher_americanIndianAlaskaNative_femaleE","bachelorsDegreeOrHigher_americanIndianAlaskaNative_femaleM","bachelorsDegreeOrHigher_asian_maleE","bachelorsDegreeOrHigher_asian_maleM","bachelorsDegreeOrHigher_asian_femaleE","bachelorsDegreeOrHigher_asian_femaleM","bachelorsDegreeOrHigher_nativeHawaiianAndOtherPacificIslander_maleE","bachelorsDegreeOrHigher_nativeHawaiianAndOtherPacificIslander_maleM","bachelorsDegreeOrHigher_nativeHawaiianAndOtherPacificIslander_femaleE","bachelorsDegreeOrHigher_nativeHawaiianAndOtherPacificIslander_femaleM","bachelorsDegreeOrHigher_someOtherRace_maleE","bachelorsDegreeOrHigher_someOtherRace_maleM","bachelorsDegreeOrHigher_someOtherRace_femaleE","bachelorsDegreeOrHigher_someOtherRace_femaleM","bachelorsDegreeOrHigher_twoOrMoreRaces_maleE","bachelorsDegreeOrHigher_twoOrMoreRaces_maleM","bachelorsDegreeOrHigher_twoOrMoreRaces_femaleE","bachelorsDegreeOrHigher_twoOrMoreRaces_femaleM","bachelorsDegreeOrHigher_whiteAloneNotHispanicOrLatino_maleE","bachelorsDegreeOrHigher_whiteAloneNotHispanicOrLatino_maleM","bachelorsDegreeOrHigher_whiteAloneNotHispanicOrLatino_femaleE","bachelorsDegreeOrHigher_whiteAloneNotHispanicOrLatino_femaleM","bachelorsDegreeOrHigher_hispanicOrLatino_maleE","bachelorsDegreeOrHigher_hispanicOrLatino_maleM","bachelorsDegreeOrHigher_hispanicOrLatino_femaleE","bachelorsDegreeOrHigher_hispanicOrLatino_femaleM"
"1","01","Alabama",5028092,NA,59609,377,3329012,3832,69042,508,232407,199,51086,1857,1326341,3804,40661,551,21122,1564,58020,8735,69808,1150,78324,5918,2253,714,64223,46220,93924,4749,46422,2977,185632,4998,57956,2670,3824042,3035,112664,2972,334971,5770,133281,3320,116323,2865,67518,1949,60509,2247,1790,423,1268,270,2754,404,3753,502,93,109,198,174,10386,875,7959,826,8614,862,6734,686,126323,3312,111752,2814,22450,990,16305,841,1191593,9203,341914,4560,353147,4746,152567,2927,144357,2815,1813,294,2264,350,2844,395,4624,433,70,59,385,193,7101,734,6022,613,12808,944,11809,927,336475,4473,348467,4692,17046,1110,13583,749,906256,7985,327214,4630,331595,4263,384280,4333,105595,2848,160294,2894,1902,288,2576,380,4088,479,4576,489,122,74,269,121,5109,769,3979,478,13302,899,15083,1097,327586,4265,379280,4314,11631,893,12402,787,598753,7740,352591,6242,343354,4019,366871,4680,57479,2218,106892,2870,1173,209,1384,225,12433,683,13809,651,152,91,24,29,3009,460,3395,527,10397,867,12473,895,338278,3963,362643,4709,10475,831,10469,710
"2","02","Alaska",734821,NA,86370,1083,450472,1711,94315,1425,54890,110,73411,4559,23395,906,71857,7592,104957,1788,56139,1959,47464,1200,85546,3717,11209,462,71429,12977,14597,1528,78575,8348,82727,2779,84649,3608,534726,1261,9723,628,27798,1273,7975,683,5230,545,777,307,227,146,4756,328,4416,379,1403,265,2467,417,306,154,192,154,913,218,456,166,1518,265,1053,219,7239,690,4766,510,2047,363,1284,210,165377,2888,45998,1384,32925,1190,3029,393,1639,325,16090,708,12824,599,5962,544,5068,517,1836,255,1406,251,1793,344,1156,248,6119,546,4281,466,44478,1368,31574,1146,4394,438,3239,422,139834,2509,44632,1770,62169,1523,50501,1393,3437,396,2633,403,7554,541,9929,554,4363,472,5113,494,890,241,893,221,1718,298,1512,331,7212,556,6735,575,59697,1430,48023,1318,5772,564,5482,432,93498,2387,53864,1713,57181,1605,62583,1412,1517,359,2034,414,1465,259,3052,331,3218,425,5557,486,126,76,235,144,934,257,991,374,4577,583,5927,600,55872,1555,60773,1437,3198,452,3691,390
"3","04","Arizona",7172282,NA,72581,450,4781702,11855,75939,515,2297513,NA,62953,821,327077,4147,58184,1559,297590,4524,46994,1114,240642,3108,95989,2640,14116,885,85240,8810,549361,10442,62291,1351,961794,13232,67367,1440,5118553,6290,148811,3825,332070,4769,142776,2638,128662,2923,10153,835,8523,733,18150,812,18423,971,6282,660,11557,850,811,198,538,151,53014,2129,45191,2038,54655,2821,52697,2191,75038,2064,64926,1721,175163,3424,161772,3139,1277037,9233,389270,4264,391082,5199,28373,1255,21317,1281,32555,1007,27124,1048,8081,780,12768,800,1946,372,1249,265,55373,2052,48930,1928,70123,2774,63189,2671,311303,3833,318408,4375,194145,3280,177100,3426,1358071,9377,466738,5380,572714,4980,625701,5197,40581,1655,38675,1462,26522,1097,34540,1134,14195,921,17796,1021,1378,307,1542,275,45201,1829,46531,1914,79028,2965,80289,2976,495722,4591,539670,4894,181800,3335,193191,3499,976029,8650,559797,5775,597810,5523,606722,5440,28954,1258,30094,1293,8287,663,13195,928,49364,1341,51283,1498,1124,247,1040,243,20481,1192,25775,1330,54317,1913,63008,2355,557082,5190,560359,5172,94285,2789,110601,2764
"4","05","Arkansas",3018669,NA,56335,422,2193348,5230,60756,630,243321,284,54771,2006,456693,2289,37395,857,16840,1020,51043,5100,47413,1302,85002,3844,11117,736,45500,17129,89782,3255,52070,2173,203476,5743,54985,2847,2233468,2576,70651,2349,168028,3429,82710,2216,72569,2402,18092,1153,19180,913,941,263,983,244,1720,291,2407,373,1264,319,962,214,11513,966,8860,729,10039,1007,8415,951,74591,2193,65527,2180,26009,1031,20502,941,775027,7345,273102,3170,252579,3572,57466,1820,48733,1723,1774,245,1879,245,2264,306,3858,418,1049,323,837,242,7526,793,5929,597,19983,1259,16896,1156,265893,3184,245473,3346,20517,1120,18089,1109,535520,5789,171681,3620,209097,2766,251434,3411,36220,1494,52595,1559,1758,312,1797,248,2393,354,3134,405,552,202,549,183,4336,566,4363,591,12053,886,16057,1009,205342,2710,247206,3379,10594,889,12107,888,334869,5356,177692,3667,187872,3180,217394,3466,18678,1316,32606,1448,885,192,833,202,8488,539,7404,543,233,130,169,125,2814,554,2371,427,10299,1015,11933,876,185205,3194,214135,3402,7500,764,7866,706
"5","06","California",39356104,NA,91905,277,18943660,30822,97859,393,15617930,NA,74517,362,2202587,9304,64513,881,394188,8220,75076,2055,5949136,10460,118815,605,150531,2498,95021,4196,6388999,35593,70612,447,5327003,32386,85219,749,26078138,28975,1202308,9335,1558633,11446,707269,7134,657155,6627,79784,2595,63124,2191,37718,1634,31222,1267,201051,3052,293891,3789,6630,628,6798,601,756253,7040,700719,7380,337015,5734,307081,5555,260208,4357,238384,4221,1549924,9814,1431168,11211,5760352,21366,1365946,10314,1289816,9561,198920,3516,166199,3094,36676,1721,31611,1155,270014,4161,313949,4810,16824,1052,15706,942,593338,6523,516532,5889,361216,5647,308752,5324,977382,8629,936526,7654,1302052,9301,1141628,7943,6364238,20970,2176986,12500,2009575,10612,2181228,11417,278531,3785,306809,4308,40976,1535,40958,1444,424858,4785,461191,5525,16457,1049,19010,949,436665,5313,455282,5930,426963,6414,446013,6080,1626787,9267,1744728,10419,1144935,8309,1229782,8480,5768873,26654,3246748,23112,2733346,14434,2723113,15459,198592,4146,236665,4263,19694,1092,24060,1171,1143670,6234,1270083,6056,10750,873,11162,1002,219963,4880,256889,3776,362580,6048,416406,6398,2505592,12298,2442291,12508,648440,9081,783367,9529
"6","08","Colorado",5770790,NA,87598,508,4393409,7884,91475,531,1273762,NA,69500,1106,233712,2900,61343,2306,57022,2874,59896,3112,185431,2398,101163,3176,8094,715,82946,13313,283146,6838,67217,2477,609976,8620,76085,1488,4267287,5985,79113,2683,194430,4327,86381,2423,72216,2302,7091,909,7413,880,3405,518,2743,392,6930,755,10623,766,483,184,182,87,29143,1526,22498,1350,25718,1653,22258,1258,48844,1542,39703,1714,92206,2452,76648,2165,928959,9184,321082,4570,286106,4268,22629,1279,16113,988,6327,592,4674,519,8412,665,11091,742,524,174,714,210,28768,1479,25036,1454,45174,2049,37558,1550,271125,4088,242986,3716,115093,2580,99367,2484,958508,7370,347324,4153,441977,4270,456170,4125,28144,1597,25124,1153,5813,615,6744,677,10217,678,13433,836,980,212,1178,247,21681,1501,21490,1115,49063,2183,47765,1671,402290,4002,409367,3855,93446,2320,101470,2374,1123225,6774,635728,6659,731016,5222,755294,4903,23380,1373,21167,1037,3599,461,4022,398,32966,1080,37330,1086,807,196,761,198,14635,1215,14687,1092,48353,1566,53672,1834,701770,4910,721405,4575,66919,1732,74984,2295
"7","09","Connecticut",3611317,NA,90213,730,2522166,6682,98855,858,627408,NA,56787,1367,385407,3664,59728,1835,9043,1059,47349,13531,170945,1584,116544,3508,1345,391,25465,8402,233926,6176,51673,2120,288485,7344,74307,3130,2646720,4889,69849,2443,126220,2550,59093,2155,51393,1891,15326,1021,15249,1175,682,248,696,284,4769,511,7026,543,42,36,98,79,22508,1313,20947,1436,12223,1191,10024,987,44321,1786,38199,1421,47827,1861,43295,1785,697177,6804,234065,3560,227317,3331,42143,1599,41341,1868,1144,299,559,160,6502,619,7843,818,335,171,211,104,25239,1910,22470,1339,22317,1482,19302,1174,215604,3334,209003,3051,59766,2637,53961,1773,523573,6092,196031,3308,207861,3024,240285,3751,33442,1592,41242,1738,872,232,851,231,6431,746,7197,656,56,58,37,33,14044,1187,17014,1117,17320,1198,20048,1236,194149,2921,222811,3766,39209,1704,47643,1565,592741,5325,441129,5785,391426,3848,438632,3930,26103,1262,38161,1676,600,196,620,160,37459,1066,39227,938,92,80,104,75,10167,856,13045,1129,21351,1439,26239,1342,380184,3710,422961,3824,30082,1616,40201,1673
"8","10","Delaware",993635,NA,79325,1227,634244,2984,86094,1746,98696,NA,66548,5182,218266,2327,58385,2598,3309,703,53632,13428,40570,755,115246,12346,365,117,NA,NA,32751,2596,66454,5038,64130,3017,68683,4393,746111,1657,15582,1226,44615,1804,18978,1181,14683,941,6829,701,6068,606,295,143,302,141,1416,427,1441,273,20,27,10,16,4256,502,2858,464,2300,367,1888,401,15385,1086,11971,863,9640,756,7044,477,228653,3805,71046,2006,69027,1813,24860,1290,24701,1137,377,121,242,131,1538,322,2365,347,30,28,23,28,3000,437,2343,365,4133,526,4444,590,68097,1923,66496,1772,7782,732,7263,565,158940,3289,60593,2010,59168,1723,71348,1998,19329,1342,24974,1196,283,116,403,142,1093,250,1844,404,25,42,27,27,1552,359,1525,259,3435,537,4528,659,57440,1649,69428,1916,4480,586,5501,571,141792,3226,95936,2553,80905,1915,92750,2205,13564,1000,22515,1290,182,74,215,95,9800,618,8901,518,72,61,35,35,1492,401,1355,370,4376,572,5195,665,78994,1881,90596,2144,4936,524,5418,548
"9","11","District of Columbia",670587,NA,101722,1569,265633,2124,160745,3253,77168,NA,94203,7735,297101,1999,57076,1993,2209,510,60390,18412,27067,736,123660,9584,420,69,NA,NA,30879,2202,68955,3768,47278,2412,108455,9525,503684,1747,9970,1078,22541,1393,1112,251,1796,383,11484,1086,12308,1003,95,69,148,127,404,134,585,237,0,33,0,33,2837,494,2712,496,962,364,934,308,353,138,647,213,4515,591,4685,619,83078,2503,3120,549,1958,314,27897,1463,32930,1605,203,157,68,46,527,206,454,111,40,33,3,6,1384,389,1737,383,1424,389,1071,223,2198,436,1456,288,3431,544,3036,487,75215,2423,14410,988,5498,597,4881,578,22849,1395,31241,1606,155,104,382,269,358,112,835,216,40,40,23,20,1123,300,1150,251,2440,496,1896,445,5016,566,4367,522,2940,437,3022,525,133678,2693,164792,2763,96872,989,94022,1038,27917,1519,38174,1655,351,148,292,124,7489,423,10889,410,74,60,181,83,3151,502,3426,559,9899,959,10795,945,91181,796,88941,809,14045,786,13099,715
"10","12","Florida",21634529,NA,67917,259,13807410,22830,72212,303,5738283,NA,62425,536,3355708,10029,51249,620,59197,3502,62507,4097,609990,3903,87205,1918,13200,1045,66269,13838,1045557,16816,57350,1170,2743467,25622,66644,841,15698796,20594,477075,6269,1019634,9604,454796,6753,408356,5886,167307,4196,158466,3004,6455,699,3779,626,21920,1298,34315,1309,566,187,663,187,83308,3195,71417,2915,133221,4439,126303,4045,291933,5161,254278,4757,372197,6103,342706,4853,4416836,27885,1382117,11333,1447220,11689,374164,6380,339923,5575,5008,514,4749,546,31157,1555,42622,1929,1251,311,1415,305,104995,3659,94875,3002,251107,5585,236196,5946,1142639,10157,1224225,9775,561633,8084,517779,7192,3363155,16471,1629163,12510,1473863,9224,1677189,9209,293630,4754,362669,5078,6024,556,5431,603,40044,1837,46300,1622,1473,293,1419,326,84918,2782,92517,2783,219077,6075,250156,5743,1262095,7361,1433214,8440,470513,7474,528626,5523,3053923,20671,1739010,16628,1792534,12644,1829411,12558,189424,4325,282706,5305,4523,626,3714,530,108038,2067,122420,1940,804,240,1271,278,71525,2912,85566,3143,249410,5582,296120,5719,1570423,10711,1570599,10146,483625,7140,572739,7417
"11","13","Georgia",10722325,NA,71355,353,5820019,8587,81445,498,1078457,399,63786,1298,3373948,7461,55010,547,37920,2768,51024,4840,465487,2788,98644,3065,7411,1145,53125,10802,378659,9956,57802,1755,638881,10809,69490,1726,7686559,8146,209254,5007,581282,8724,205756,3785,172673,4263,125813,3710,120279,3344,3977,548,3518,560,16452,1336,23980,1306,445,226,303,135,44744,2489,35326,2165,29865,1925,25508,1667,171750,3181,147252,3865,104949,2760,82687,2850,2185898,15298,544797,6258,550017,5800,345229,4954,318386,5005,3393,478,2306,377,20027,1141,26994,1273,501,212,674,258,32739,1823,25758,1775,38499,1844,33976,1799,516462,5964,527081,5629,84675,2225,65780,2340,1723284,13160,618169,7547,527089,5774,607030,6357,288776,4614,397887,5674,2415,463,2442,313,20909,1344,24498,1482,608,194,1046,329,18901,1349,20408,1453,41106,1881,45863,2320,507954,5623,586683,6150,55857,2238,59836,1999,1483980,14442,884692,11069,732795,6906,768966,7813,220968,4545,358362,5251,1468,261,1647,311,92571,1611,93426,1865,306,152,477,253,16172,1163,18420,1287,46593,2231,55536,2097,711260,6491,745945,7562,55179,2112,63019,2371
"12","15","Hawaii",1450589,NA,94814,994,333296,2170,93896,1943,159023,NA,83781,2776,28665,975,80207,5827,4210,608,61225,15704,538970,4033,100945,1601,150797,2432,77146,3830,24503,2224,79084,6600,370148,5141,96379,2669,1050736,2938,25814,1373,39343,1729,4371,466,3409,394,440,187,209,130,211,127,167,106,18023,959,24732,1080,5454,528,5528,660,1102,270,771,247,6040,669,4136,583,3795,442,2924,355,3612,463,2415,381,296179,3743,28382,1397,21826,1031,2509,421,721,204,396,118,342,136,49932,1562,54544,1519,24225,1044,20169,881,2753,517,1784,293,35314,1267,29930,1432,25814,1298,19977,1052,13998,813,11127,816,231688,3531,112715,2576,43890,1524,36711,1108,5722,460,3140,402,405,133,340,124,59603,1390,68838,1987,13434,795,14801,874,2737,487,2137,323,34519,1162,33849,1212,40985,1363,34008,1112,13761,659,14413,756,223172,3270,121825,2566,60998,1537,57166,1419,3429,389,2840,377,347,117,564,161,68488,1736,87839,1683,5956,642,6706,568,2709,460,2111,373,25110,1229,30720,1277,58482,1525,54345,1341,9827,725,11756,804
"13","16","Idaho",1854109,NA,70214,715,1574859,4460,71661,714,242236,78,60878,1811,12781,713,54727,9198,22297,1275,47393,5223,24987,1090,73235,10663,2721,422,39340,27564,83887,3660,57331,4119,132577,4233,65535,2986,1344940,2255,26558,1573,76954,2417,37198,1519,31807,1451,419,160,493,183,1775,381,941,192,685,225,1305,244,15,16,51,60,10114,836,8126,716,6199,734,4592,600,31289,1429,27095,1354,21682,1043,17099,1040,376729,5370,144311,2815,133068,2671,1406,345,468,162,2635,373,1872,272,1180,216,1781,344,395,151,115,71,7640,794,6111,712,9583,937,8613,928,138231,2821,127074,2645,19424,1044,15988,987,365200,4268,127870,2901,180227,2779,197903,2602,1486,298,520,143,2005,309,2925,359,1575,298,2310,341,175,120,300,128,5386,654,5134,651,11401,941,11828,771,174037,2642,191464,2518,15925,1018,15926,838,253029,4080,118600,2902,163718,2826,168138,3214,1133,265,385,118,857,168,1237,223,4034,432,4461,500,230,125,299,121,2251,324,3069,480,7847,788,8564,745,160410,2726,163926,3088,7984,620,9830,819
"14","17","Illinois",12757634,NA,78433,297,8388659,12338,85060,373,2275704,252,70419,798,1774605,5030,46717,594,55819,3377,70669,4431,738071,3727,106279,2213,5476,787,69227,20659,842553,12766,68631,1176,952451,14010,73673,1248,9143765,9245,255816,4324,506324,6075,212367,3761,190447,3120,72763,2225,68589,2350,5260,569,4578,415,17961,1155,28601,1326,493,302,192,83,92495,2889,78476,2463,48992,2207,41522,2060,151437,2824,137500,2599,201395,3327,172567,3001,2390572,13671,777205,5990,756956,5222,171586,3154,161098,3260,5138,570,4607,511,24716,1232,29602,1268,318,133,528,156,85012,2517,70367,2455,71398,2537,57375,2052,708554,6107,698243,5244,213199,3443,174281,2888,2058692,10372,766954,7173,829264,7039,893081,5607,172429,3280,240706,3225,4920,572,3867,419,35591,1461,38639,1708,560,197,606,171,52087,2221,53960,1760,64960,2146,69654,2190,775980,6648,836267,5488,150653,3076,156164,2596,1972766,12420,1192641,10134,1136060,7985,1226893,7906,109346,2996,168767,3248,3142,446,3347,420,170979,2097,177691,2435,397,131,548,171,30800,1631,38654,1665,65806,2309,75020,2566,1096990,7487,1180679,7380,104750,2803,124304,3012
"15","18","Indiana",6784403,NA,67173,383,5426227,5342,70740,396,510984,218,59341,1688,640752,3732,42067,797,12465,1240,56868,6872,168899,2235,78490,3148,2490,372,61707,8342,187740,5535,57548,2852,345830,6359,59959,1967,5009620,4332,140345,3502,351088,4916,168076,3357,155467,3364,26242,1249,26292,1510,896,219,578,213,8337,787,8878,722,190,90,91,56,19947,1280,14748,993,12161,971,11351,946,155045,3018,145902,3059,41609,1559,31395,1325,1691384,10165,640663,5616,622337,5013,74093,2024,62558,1877,1376,243,1331,257,6458,766,7904,723,339,131,198,104,19002,1108,15817,1143,23452,1458,20290,1137,626052,5559,608781,5015,44770,1527,38459,1398,1105335,7731,426436,5446,511979,5409,579756,4872,53215,1732,74293,2047,1207,209,1215,248,5443,634,7297,731,163,92,343,128,10839,893,9994,900,21871,1268,25756,1446,501905,5278,567157,4922,28573,1564,29832,1395,854422,8928,440610,6152,517119,5895,567223,6076,31295,1523,47743,1991,590,159,912,206,30098,936,28846,1114,128,71,71,43,7355,760,6950,691,18947,1186,22371,1250,508869,5740,557439,5825,21999,1152,24340,1170
"16","19","Iowa",3188836,NA,70571,395,2769619,3328,72363,406,208637,112,58899,1621,120619,2315,40592,1874,10111,705,45000,4804,78940,1362,79307,5579,4582,267,53384,12823,54569,2975,62382,3648,150396,4043,58905,2228,2368945,3101,44663,1329,110422,2433,57384,1186,47835,1299,5745,557,4684,466,726,145,398,109,4412,465,5518,575,423,103,153,71,6165,719,5164,546,6169,730,3869,509,49924,1219,41268,1271,18357,892,14264,716,728940,6807,315943,3486,279011,3393,13395,948,8893,718,992,150,968,163,3923,546,4126,501,402,93,439,245,3985,525,3781,432,9339,789,7595,606,308896,3502,273546,3405,14790,871,12430,701,548207,4456,276508,3806,295214,2938,330381,2983,10904,835,10433,736,1014,217,1050,170,3581,495,4563,506,248,104,382,139,3400,466,3043,398,9466,754,10757,734,289261,2931,324473,2931,12530,795,12477,692,458666,5636,201539,3464,273227,3925,313877,3687,6429,635,5634,539,314,98,516,129,12305,821,11160,694,174,134,108,51,2615,481,2218,356,7515,663,9237,755,269554,3824,310186,3627,7659,610,8013,537
"17","20","Kansas",2935922,NA,69747,479,2341473,4694,72357,547,369970,116,57773,1454,163581,2142,46145,1841,22015,1462,57098,9192,88513,1686,85774,3925,2729,472,75651,19599,102461,3840,54903,2131,215150,4761,59279,2466,2126123,3183,44906,1814,107080,2391,54251,1759,44382,1479,6485,606,5142,496,1447,314,952,207,3642,450,4926,443,97,48,143,78,12519,920,9487,725,7708,740,7188,662,40912,1565,34515,1316,32559,1295,25071,988,567651,5968,212060,3095,194903,2631,16858,982,13656,1004,2279,341,1566,255,4313,514,5426,520,290,147,201,93,9526,770,7379,667,13985,889,12291,839,201037,3041,184233,2712,27915,1215,24583,1130,538044,4608,189431,3176,243340,3444,267068,2733,18945,924,18406,927,2104,296,2541,317,4405,514,4879,469,314,131,348,146,5886,605,5761,619,14886,860,16270,976,232792,3323,255692,2746,22315,1125,24169,900,438117,4744,240894,3692,275094,3330,305211,3433,10813,825,11864,802,1040,191,1368,279,14789,661,14732,682,82,66,84,57,3533,517,4499,589,11809,905,13347,846,269739,3282,298862,3179,13518,996,14880,833
